f,d,h1,h2,TM,,,,,,,,,,,
0.4273,520.0285,540.9634,199.4684,0.397301169,,,,,,,,,,,
0.4273,520.0285,540.9634,199.9801,0.497631773,,,,,,,,,,,
0.4273,520.0285,566.0202,70.4817,0.280769586,,,,,,,,,,,
0.4273,520.0285,566.0202,83.0101,0.5407151,,,,,,,,,,,
0.4273,520.0285,566.0202,97.452,0.787411115,,,,,,,,,,,
0.4273,520.0285,566.0202,104.1585,0.835473249,,,,,,,,,,,
0.4273,520.0285,566.0202,107.597,0.853665895,,,,,,,,,,,
0.4273,520.0285,566.0202,154.9268,0.964100465,,,,,,,,,,,
0.4273,520.0285,566.0202,160.9761,0.96550517,,,,,,,,,,,
0.4273,520.0285,566.0202,194.0026,0.592889341,,,,,,,,,,,
0.4273,520.0285,566.0202,199.4684,0.395968981,,,,,,,,,,,
0.4273,520.0285,566.0202,199.9801,0.500791071,,,,,,,,,,,
0.4273,520.0285,568.305,70.4817,0.259341189,,,,,,,,,,,
0.4273,520.0285,568.305,83.0101,0.582475845,,,,,,,,,,,
0.4273,520.0285,568.305,97.452,0.802466642,,,,,,,,,,,
0.4273,520.0285,568.305,104.1585,0.845876626,,,,,,,,,,,
0.4273,520.0285,568.305,107.597,0.862579078,,,,,,,,,,,
0.4273,520.0285,568.305,154.9268,0.96649875,,,,,,,,,,,
0.4273,520.0285,568.305,160.9761,0.967285113,,,,,,,,,,,
0.4273,520.0285,568.305,194.0026,0.594948286,,,,,,,,,,,
0.4273,520.0285,568.305,199.4684,0.394537348,,,,,,,,,,,
0.4273,520.0285,568.305,199.9801,0.499557442,,,,,,,,,,,
0.4273,520.0285,574.1881,70.4817,0.290536019,,,,,,,,,,,
0.4273,520.0285,574.1881,83.0101,0.677032463,,,,,,,,,,,
0.4273,520.0285,574.1881,97.452,0.836813701,,,,,,,,,,,
0.4273,520.0285,574.1881,104.1585,0.870467078,,,,,,,,,,,
0.4273,520.0285,574.1881,107.597,0.883980704,,,,,,,,,,,
0.4273,520.0285,574.1881,154.9268,0.972255039,,,,,,,,,,,
0.4273,520.0285,574.1881,160.9761,0.971411523,,,,,,,,,,,
0.4273,520.0285,574.1881,194.0026,0.602404852,,,,,,,,,,,
0.4273,520.0285,574.1881,199.4684,0.389076604,,,,,,,,,,,
0.4273,520.0285,574.1881,199.9801,0.494153481,,,,,,,,,,,
0.4273,520.0285,591.8038,70.4817,0.695258841,,,,,,,,,,,
0.4273,520.0285,591.8038,83.0101,0.852723653,,,,,,,,,,,
0.4273,520.0285,591.8038,97.452,0.912344624,,,,,,,,,,,
0.4273,520.0285,591.8038,104.1585,0.929527676,,,,,,,,,,,
0.4273,520.0285,591.8038,107.597,0.937305397,,,,,,,,,,,
0.4273,520.0285,591.8038,154.9268,0.983922325,,,,,,,,,,,
0.4273,520.0285,591.8038,160.9761,0.978466696,,,,,,,,,,,
0.4273,520.0285,591.8038,194.0026,0.644609429,,,,,,,,,,,
0.4273,520.0285,591.8038,199.4684,0.355322762,,,,,,,,,,,
0.4273,520.0285,591.8038,199.9801,0.456928458,,,,,,,,,,,
0.4273,520.0285,594.9041,70.4817,0.746862795,,,,,,,,,,,
0.4273,520.0285,594.9041,83.0101,0.871825347,,,,,,,,,,,
0.4273,520.0285,594.9041,97.452,0.922545346,,,,,,,,,,,
0.4273,520.0285,594.9041,104.1585,0.938051128,,,,,,,,,,,
0.4273,520.0285,594.9041,107.597,0.945161486,,,,,,,,,,,
0.4273,520.0285,594.9041,154.9268,0.98488518,,,,,,,,,,,
0.4273,520.0285,594.9041,160.9761,0.978743688,,,,,,,,,,,
0.4273,520.0285,594.9041,194.0026,0.654908081,,,,,,,,,,,
0.4273,520.0285,594.9041,199.4684,0.346452158,,,,,,,,,,,
0.4273,520.0285,594.9041,199.9801,0.446645627,,,,,,,,,,,
0.4273,520.0285,596.1558,70.4817,0.765126606,,,,,,,,,,,
0.4273,520.0285,596.1558,83.0101,0.878867869,,,,,,,,,,,
0.4273,520.0285,596.1558,97.452,0.926464991,,,,,,,,,,,
0.4273,520.0285,596.1558,104.1585,0.941344018,,,,,,,,,,,
0.4273,520.0285,596.1558,107.597,0.94820726,,,,,,,,,,,
0.4273,520.0285,596.1558,154.9268,0.985171256,,,,,,,,,,,
0.4273,520.0285,596.1558,160.9761,0.978769204,,,,,,,,,,,
0.4273,520.0285,596.1558,194.0026,0.659467994,,,,,,,,,,,
0.4273,520.0285,596.1558,199.4684,0.342440301,,,,,,,,,,,
0.4273,520.0285,596.1558,199.9801,0.44220523,,,,,,,,,,,
0.4273,520.0285,608.3169,70.4817,0.885317063,,,,,,,,,,,
0.4273,520.0285,608.3169,83.0101,0.931578604,,,,,,,,,,,
0.4273,520.0285,608.3169,97.452,0.958694965,,,,,,,,,,,
0.4273,520.0285,608.3169,104.1585,0.968801149,,,,,,,,,,,
0.4273,520.0285,608.3169,107.597,0.973570895,,,,,,,,,,,
0.4273,520.0285,608.3169,154.9268,0.984814782,,,,,,,,,,,
0.4273,520.0285,608.3169,160.9761,0.976460561,,,,,,,,,,,
0.4273,520.0285,608.3169,194.0026,0.713093531,,,,,,,,,,,
0.4273,520.0285,608.3169,199.4684,0.294504606,,,,,,,,,,,
0.4273,520.0285,608.3169,199.9801,0.385716193,,,,,,,,,,,
0.4273,520.0285,609.9244,70.4817,0.895529482,,,,,,,,,,,
0.4273,520.0285,609.9244,83.0101,0.936844563,,,,,,,,,,,
0.4273,520.0285,609.9244,97.452,0.962225121,,,,,,,,,,,
0.4273,520.0285,609.9244,104.1585,0.971798884,,,,,,,,,,,
0.4273,520.0285,609.9244,107.597,0.976318907,,,,,,,,,,,
0.4273,520.0285,609.9244,154.9268,0.984338816,,,,,,,,,,,
0.4273,520.0285,609.9244,160.9761,0.975810068,,,,,,,,,,,
0.4273,520.0285,609.9244,194.0026,0.721411025,,,,,,,,,,,
0.4273,520.0285,609.9244,199.4684,0.286843383,,,,,,,,,,,
0.4273,520.0285,609.9244,199.9801,0.376505147,,,,,,,,,,,
0.4273,520.0285,615.194,70.4817,0.923067342,,,,,,,,,,,
0.4273,520.0285,615.194,83.0101,0.952059155,,,,,,,,,,,
0.4273,520.0285,615.194,97.452,0.972541174,,,,,,,,,,,
0.4273,520.0285,615.194,104.1585,0.980542897,,,,,,,,,,,
0.4273,520.0285,615.194,107.597,0.984265954,,,,,,,,,,,
0.4273,520.0285,615.194,154.9268,0.982088827,,,,,,,,,,,
0.4273,520.0285,615.194,160.9761,0.973138281,,,,,,,,,,,
0.4273,520.0285,615.194,194.0026,0.751720689,,,,,,,,,,,
0.4273,520.0285,615.194,199.4684,0.258266694,,,,,,,,,,,
0.4273,520.0285,615.194,199.9801,0.342266599,,,,,,,,,,,
0.4273,520.0285,660.2346,70.4817,0.991897849,,,,,,,,,,,
0.4273,520.0285,660.2346,83.0101,0.990869161,,,,,,,,,,,
0.4273,520.0285,660.2346,97.452,0.984614326,,,,,,,,,,,
0.4273,520.0285,660.2346,104.1585,0.979832829,,,,,,,,,,,
0.4273,520.0285,660.2346,107.597,0.976943933,,,,,,,,,,,
0.4273,520.0285,660.2346,154.9268,0.918766895,,,,,,,,,,,
0.4273,520.0285,660.2346,160.9761,0.908153777,,,,,,,,,,,
0.4273,520.0285,660.2346,194.0026,0.325335597,,,,,,,,,,,
0.4273,520.0285,660.2346,199.4684,0.382486963,,,,,,,,,,,
0.4273,520.0285,660.2346,199.9801,0.458186447,,,,,,,,,,,
0.4273,520.0285,662.768,70.4817,0.991465069,,,,,,,,,,,
0.4273,520.0285,662.768,83.0101,0.98922394,,,,,,,,,,,
0.4273,520.0285,662.768,97.452,0.981393941,,,,,,,,,,,
0.4273,520.0285,662.768,104.1585,0.975920905,,,,,,,,,,,
0.4273,520.0285,662.768,107.597,0.972708799,,,,,,,,,,,
0.4273,520.0285,662.768,154.9268,0.911840349,,,,,,,,,,,
0.4273,520.0285,662.768,160.9761,0.899975121,,,,,,,,,,,
0.4273,520.0285,662.768,194.0026,0.243991034,,,,,,,,,,,
0.4273,520.0285,662.768,199.4684,0.437834733,,,,,,,,,,,
0.4273,520.0285,662.768,199.9801,0.526406075,,,,,,,,,,,
0.4273,520.0285,668.5187,70.4817,0.98937594,,,,,,,,,,,
0.4273,520.0285,668.5187,83.0101,0.984235535,,,,,,,,,,,
0.4273,520.0285,668.5187,97.452,0.972803346,,,,,,,,,,,
0.4273,520.0285,668.5187,104.1585,0.96582205,,,,,,,,,,,
0.4273,520.0285,668.5187,107.597,0.961908604,,,,,,,,,,,
0.4273,520.0285,668.5187,154.9268,0.893238272,,,,,,,,,,,
0.4273,520.0285,668.5187,160.9761,0.876584092,,,,,,,,,,,
0.4273,520.0285,668.5187,194.0026,0.245753115,,,,,,,,,,,
0.4273,520.0285,668.5187,199.4684,0.504199707,,,,,,,,,,,
0.4273,520.0285,668.5187,199.9801,0.607852116,,,,,,,,,,,
0.4273,520.0285,684.3943,70.4817,0.976263801,,,,,,,,,,,
0.4273,520.0285,684.3943,83.0101,0.962259257,,,,,,,,,,,
0.4273,520.0285,684.3943,97.452,0.941335628,,,,,,,,,,,
0.4273,520.0285,684.3943,104.1585,0.930698575,,,,,,,,,,,
0.4273,520.0285,684.3943,107.597,0.925137101,,,,,,,,,,,
0.4273,520.0285,684.3943,154.9268,0.802711593,,,,,,,,,,,
0.4273,520.0285,684.3943,160.9761,0.737094724,,,,,,,,,,,
0.4273,520.0285,684.3943,194.0026,0.439106102,,,,,,,,,,,
0.4273,520.0285,684.3943,199.4684,0.50610347,,,,,,,,,,,
0.4273,520.0285,684.3943,199.9801,0.617254205,,,,,,,,,,,
0.4273,520.0285,689.3509,70.4817,0.970114765,,,,,,,,,,,
0.4273,520.0285,689.3509,83.0101,0.95330011,,,,,,,,,,,
0.4273,520.0285,689.3509,97.452,0.929698427,,,,,,,,,,,
0.4273,520.0285,689.3509,104.1585,0.918070608,,,,,,,,,,,
0.4273,520.0285,689.3509,107.597,0.912055774,,,,,,,,,,,
0.4273,520.0285,689.3509,154.9268,0.751353816,,,,,,,,,,,
0.4273,520.0285,689.3509,160.9761,0.64720859,,,,,,,,,,,
0.4273,520.0285,689.3509,194.0026,0.477979683,,,,,,,,,,,
0.4273,520.0285,689.3509,199.4684,0.495999725,,,,,,,,,,,
0.4273,520.0285,689.3509,199.9801,0.606559995,,,,,,,,,,,
0.4273,520.0285,692.6676,70.4817,0.965493498,,,,,,,,,,,
0.4273,520.0285,692.6676,83.0101,0.946854552,,,,,,,,,,,
0.4273,520.0285,692.6676,97.452,0.921557928,,,,,,,,,,,
0.4273,520.0285,692.6676,104.1585,0.909297537,,,,,,,,,,,
0.4273,520.0285,692.6676,107.597,0.902976048,,,,,,,,,,,
0.4273,520.0285,692.6676,154.9268,0.7063875,,,,,,,,,,,
0.4273,520.0285,692.6676,160.9761,0.568580143,,,,,,,,,,,
0.4273,520.0285,692.6676,194.0026,0.498926151,,,,,,,,,,,
0.4273,520.0285,692.6676,199.4684,0.489278426,,,,,,,,,,,
0.4273,520.0285,692.6676,199.9801,0.599884056,,,,,,,,,,,
0.4273,520.0285,701.542,70.4817,0.951352833,,,,,,,,,,,
0.4273,520.0285,701.542,83.0101,0.928116277,,,,,,,,,,,
0.4273,520.0285,701.542,97.452,0.898704514,,,,,,,,,,,
0.4273,520.0285,701.542,104.1585,0.88478239,,,,,,,,,,,
0.4273,520.0285,701.542,107.597,0.877571726,,,,,,,,,,,
0.4273,520.0285,701.542,154.9268,0.533555812,,,,,,,,,,,
0.4273,520.0285,701.542,160.9761,0.348813308,,,,,,,,,,,
0.4273,520.0285,701.542,194.0026,0.541982808,,,,,,,,,,,
0.4273,520.0285,701.542,199.4684,0.472397357,,,,,,,,,,,
0.4273,520.0285,701.542,199.9801,0.582763688,,,,,,,,,,,
0.4273,520.0285,704.0717,70.4817,0.946888262,,,,,,,,,,,
0.4273,520.0285,704.0717,83.0101,0.922443262,,,,,,,,,,,
0.4273,520.0285,704.0717,97.452,0.891970954,,,,,,,,,,,
0.4273,520.0285,704.0717,104.1585,0.877557519,,,,,,,,,,,
0.4273,520.0285,704.0717,107.597,0.870054864,,,,,,,,,,,
0.4273,520.0285,704.0717,154.9268,0.474302877,,,,,,,,,,,
0.4273,520.0285,704.0717,160.9761,0.326465547,,,,,,,,,,,
0.4273,520.0285,704.0717,194.0026,0.551659159,,,,,,,,,,,
0.4273,520.0285,704.0717,199.4684,0.468291728,,,,,,,,,,,
0.4273,520.0285,704.0717,199.9801,0.578637296,,,,,,,,,,,
0.4273,520.0285,709.8536,70.4817,0.93607654,,,,,,,,,,,
0.4273,520.0285,709.8536,83.0101,0.909114038,,,,,,,,,,,
0.4273,520.0285,709.8536,97.452,0.876329151,,,,,,,,,,,
0.4273,520.0285,709.8536,104.1585,0.860729607,,,,,,,,,,,
0.4273,520.0285,709.8536,107.597,0.852468331,,,,,,,,,,,
0.4273,520.0285,709.8536,154.9268,0.364984009,,,,,,,,,,,
0.4273,520.0285,709.8536,160.9761,0.398878211,,,,,,,,,,,
0.4273,520.0285,709.8536,194.0026,0.571147087,,,,,,,,,,,
0.4273,520.0285,709.8536,199.4684,0.4591478,,,,,,,,,,,
0.4273,520.0285,709.8536,199.9801,0.569021916,,,,,,,,,,,
0.4273,520.0285,712.8955,70.4817,0.930116626,,,,,,,,,,,
0.4273,520.0285,712.8955,83.0101,0.901957806,,,,,,,,,,,
0.4273,520.0285,712.8955,97.452,0.867998569,,,,,,,,,,,
0.4273,520.0285,712.8955,104.1585,0.851710922,,,,,,,,,,,
0.4273,520.0285,712.8955,107.597,0.842990106,,,,,,,,,,,
0.4273,520.0285,712.8955,154.9268,0.349312076,,,,,,,,,,,
0.4273,520.0285,712.8955,160.9761,0.479498065,,,,,,,,,,,
0.4273,520.0285,712.8955,194.0026,0.580347515,,,,,,,,,,,
0.4273,520.0285,712.8955,199.4684,0.454380116,,,,,,,,,,,
0.4273,520.0285,712.8955,199.9801,0.564092627,,,,,,,,,,,
0.4273,520.0285,721.9523,70.4817,0.911510322,,,,,,,,,,,
0.4273,520.0285,721.9523,83.0101,0.880347199,,,,,,,,,,,
0.4273,520.0285,721.9523,97.452,0.842963947,,,,,,,,,,,
0.4273,520.0285,721.9523,104.1585,0.824178637,,,,,,,,,,,
0.4273,520.0285,721.9523,107.597,0.81362881,,,,,,,,,,,
0.4273,520.0285,721.9523,154.9268,0.503651833,,,,,,,,,,,
0.4273,520.0285,721.9523,160.9761,0.699638175,,,,,,,,,,,
0.4273,520.0285,721.9523,194.0026,0.605395656,,,,,,,,,,,
0.4273,520.0285,721.9523,199.4684,0.440491383,,,,,,,,,,,
0.4273,520.0285,721.9523,199.9801,0.549138045,,,,,,,,,,,
0.4273,520.0285,752.8339,70.4817,0.850320357,,,,,,,,,,,
0.4273,520.0285,752.8339,83.0101,0.813347352,,,,,,,,,,,
0.4273,520.0285,752.8339,97.452,0.758589853,,,,,,,,,,,
0.4273,520.0285,752.8339,104.1585,0.72080512,,,,,,,,,,,
0.4273,520.0285,752.8339,107.597,0.695583502,,,,,,,,,,,
0.4273,520.0285,752.8339,154.9268,0.904722539,,,,,,,,,,,
0.4273,520.0285,752.8339,160.9761,0.926558692,,,,,,,,,,,
0.4273,520.0285,752.8339,194.0026,0.694155677,,,,,,,,,,,
0.4273,520.0285,752.8339,199.4684,0.384119093,,,,,,,,,,,
0.4273,520.0285,752.8339,199.9801,0.484365734,,,,,,,,,,,
0.4273,520.0285,768.0343,70.4817,0.830228159,,,,,,,,,,,
0.4273,520.0285,768.0343,83.0101,0.790894098,,,,,,,,,,,
0.4273,520.0285,768.0343,97.452,0.720341914,,,,,,,,,,,
0.4273,520.0285,768.0343,104.1585,0.666791058,,,,,,,,,,,
0.4273,520.0285,768.0343,107.597,0.632572282,,,,,,,,,,,
0.4273,520.0285,768.0343,154.9268,0.940095522,,,,,,,,,,,
0.4273,520.0285,768.0343,160.9761,0.946283823,,,,,,,,,,,
0.4273,520.0285,768.0343,194.0026,0.745356909,,,,,,,,,,,
0.4273,520.0285,768.0343,199.4684,0.348767464,,,,,,,,,,,
0.4273,520.0285,768.0343,199.9801,0.441945675,,,,,,,,,,,
0.4273,520.0285,768.0701,70.4817,0.830199192,,,,,,,,,,,
0.4273,520.0285,768.0701,83.0101,0.790849666,,,,,,,,,,,
0.4273,520.0285,768.0701,97.452,0.72025953,,,,,,,,,,,
0.4273,520.0285,768.0701,104.1585,0.666677859,,,,,,,,,,,
0.4273,520.0285,768.0701,107.597,0.63245323,,,,,,,,,,,
0.4273,520.0285,768.0701,154.9268,0.940148963,,,,,,,,,,,
0.4273,520.0285,768.0701,160.9761,0.946314219,,,,,,,,,,,
0.4273,520.0285,768.0701,194.0026,0.745489045,,,,,,,,,,,
0.4273,520.0285,768.0701,199.4684,0.348697057,,,,,,,,,,,
0.4273,520.0285,768.0701,199.9801,0.441814523,,,,,,,,,,,
0.4273,520.0285,770.0427,70.4817,0.828423391,,,,,,,,,,,
0.4273,520.0285,770.0427,83.0101,0.788706429,,,,,,,,,,,
0.4273,520.0285,770.0427,97.452,0.715728827,,,,,,,,,,,
0.4273,520.0285,770.0427,104.1585,0.660394471,,,,,,,,,,,
0.4273,520.0285,770.0427,107.597,0.625945448,,,,,,,,,,,
0.4273,520.0285,770.0427,154.9268,0.942487303,,,,,,,,,,,
0.4273,520.0285,770.0427,160.9761,0.947594346,,,,,,,,,,,
0.4273,520.0285,770.0427,194.0026,0.751933988,,,,,,,,,,,
0.4273,520.0285,770.0427,199.4684,0.344189345,,,,,,,,,,,
0.4273,520.0285,770.0427,199.9801,0.436303827,,,,,,,,,,,
0.4273,520.0285,782.7278,70.4817,0.822441028,,,,,,,,,,,
0.4273,520.0285,782.7278,83.0101,0.779687225,,,,,,,,,,,
0.4273,520.0285,782.7278,97.452,0.691674211,,,,,,,,,,,
0.4273,520.0285,782.7278,104.1585,0.635686587,,,,,,,,,,,
0.4273,520.0285,782.7278,107.597,0.615329124,,,,,,,,,,,
0.4273,520.0285,782.7278,154.9268,0.95079082,,,,,,,,,,,
0.4273,520.0285,782.7278,160.9761,0.951910728,,,,,,,,,,,
0.4273,520.0285,782.7278,194.0026,0.789394728,,,,,,,,,,,
0.4273,520.0285,782.7278,199.4684,0.316566764,,,,,,,,,,,
0.4273,520.0285,782.7278,199.9801,0.403558001,,,,,,,,,,,
0.4273,520.0285,788.0052,70.4817,0.822836597,,,,,,,,,,,
0.4273,520.0285,788.0052,83.0101,0.778445571,,,,,,,,,,,
0.4273,520.0285,788.0052,97.452,0.68608155,,,,,,,,,,,
0.4273,520.0285,788.0052,104.1585,0.640204873,,,,,,,,,,,
0.4273,520.0285,788.0052,107.597,0.635650909,,,,,,,,,,,
0.4273,520.0285,788.0052,154.9268,0.951878532,,,,,,,,,,,
0.4273,520.0285,788.0052,160.9761,0.95239419,,,,,,,,,,,
0.4273,520.0285,788.0052,194.0026,0.80128478,,,,,,,,,,,
0.4273,520.0285,788.0052,199.4684,0.306043777,,,,,,,,,,,
0.4273,520.0285,788.0052,199.9801,0.391513621,,,,,,,,,,,
0.4273,520.0285,791.1283,70.4817,0.823863612,,,,,,,,,,,
0.4273,520.0285,791.1283,83.0101,0.778365157,,,,,,,,,,,
0.4273,520.0285,791.1283,97.452,0.684804541,,,,,,,,,,,
0.4273,520.0285,791.1283,104.1585,0.649014653,,,,,,,,,,,
0.4273,520.0285,791.1283,107.597,0.655774954,,,,,,,,,,,
0.4273,520.0285,791.1283,154.9268,0.952119175,,,,,,,,,,,
0.4273,520.0285,791.1283,160.9761,0.95248862,,,,,,,,,,,
0.4273,520.0285,791.1283,194.0026,0.806647603,,,,,,,,,,,
0.4273,520.0285,791.1283,199.4684,0.301346455,,,,,,,,,,,
0.4273,520.0285,791.1283,199.9801,0.385513856,,,,,,,,,,,
0.4273,520.0285,798.9367,70.4817,0.828844423,,,,,,,,,,,
0.4273,520.0285,798.9367,83.0101,0.780172404,,,,,,,,,,,
0.4273,520.0285,798.9367,97.452,0.691058823,,,,,,,,,,,
0.4273,520.0285,798.9367,104.1585,0.6930083,,,,,,,,,,,
0.4273,520.0285,798.9367,107.597,0.725732003,,,,,,,,,,,
0.4273,520.0285,798.9367,154.9268,0.951858558,,,,,,,,,,,
0.4273,520.0285,798.9367,160.9761,0.95240858,,,,,,,,,,,
0.4273,520.0285,798.9367,194.0026,0.814080491,,,,,,,,,,,
0.4273,520.0285,798.9367,199.4684,0.290078878,,,,,,,,,,,
0.4273,520.0285,798.9367,199.9801,0.372252338,,,,,,,,,,,
0.4273,520.0285,799.9602,70.4817,0.829735388,,,,,,,,,,,
0.4273,520.0285,799.9602,83.0101,0.780598742,,,,,,,,,,,
0.4273,520.0285,799.9602,97.452,0.693141789,,,,,,,,,,,
0.4273,520.0285,799.9602,104.1585,0.700879532,,,,,,,,,,,
0.4273,520.0285,799.9602,107.597,0.736031163,,,,,,,,,,,
0.4273,520.0285,799.9602,154.9268,0.951760002,,,,,,,,,,,
0.4273,520.0285,799.9602,160.9761,0.952390015,,,,,,,,,,,
0.4273,520.0285,799.9602,194.0026,0.814369402,,,,,,,,,,,
0.4273,520.0285,799.9602,199.4684,0.28894841,,,,,,,,,,,
0.4273,520.0285,799.9602,199.9801,0.370766454,,,,,,,,,,,
0.4273,532.0035,540.9634,70.4817,0.734957282,,,,,,,,,,,
0.4273,532.0035,540.9634,83.0101,0.800759213,,,,,,,,,,,
0.4273,532.0035,540.9634,97.452,0.8373758,,,,,,,,,,,
0.4273,532.0035,540.9634,104.1585,0.849902416,,,,,,,,,,,
0.4273,532.0035,540.9634,107.597,0.855945885,,,,,,,,,,,
0.4273,532.0035,540.9634,154.9268,0.918940727,,,,,,,,,,,
0.4273,532.0035,540.9634,160.9761,0.913327005,,,,,,,,,,,
0.4273,532.0035,540.9634,194.0026,0.886740467,,,,,,,,,,,
0.4273,532.0035,540.9634,199.4684,0.849892764,,,,,,,,,,,
0.4273,532.0035,540.9634,199.9801,0.844927606,,,,,,,,,,,
0.4273,532.0035,566.0202,70.4817,0.836024634,,,,,,,,,,,
0.4273,532.0035,566.0202,83.0101,0.855858985,,,,,,,,,,,
0.4273,532.0035,566.0202,97.452,0.874825291,,,,,,,,,,,
0.4273,532.0035,566.0202,104.1585,0.884516117,,,,,,,,,,,
0.4273,532.0035,566.0202,107.597,0.889785194,,,,,,,,,,,
0.4273,532.0035,566.0202,154.9268,0.933291182,,,,,,,,,,,
0.4273,532.0035,566.0202,160.9761,0.916979895,,,,,,,,,,,
0.4273,532.0035,566.0202,194.0026,0.682087154,,,,,,,,,,,
0.4273,532.0035,566.0202,199.4684,0.48831135,,,,,,,,,,,
0.4273,532.0035,566.0202,199.9801,0.466342761,,,,,,,,,,,
0.4273,532.0035,568.305,70.4817,0.84265599,,,,,,,,,,,
0.4273,532.0035,568.305,83.0101,0.860585643,,,,,,,,,,,
0.4273,532.0035,568.305,97.452,0.878993273,,,,,,,,,,,
0.4273,532.0035,568.305,104.1585,0.888641179,,,,,,,,,,,
0.4273,532.0035,568.305,107.597,0.893903887,,,,,,,,,,,
0.4273,532.0035,568.305,154.9268,0.934374494,,,,,,,,,,,
0.4273,532.0035,568.305,160.9761,0.916830872,,,,,,,,,,,
0.4273,532.0035,568.305,194.0026,0.634825662,,,,,,,,,,,
0.4273,532.0035,568.305,199.4684,0.418059527,,,,,,,,,,,
0.4273,532.0035,568.305,199.9801,0.395048803,,,,,,,,,,,
0.4273,532.0035,574.1881,70.4817,0.85855941,,,,,,,,,,,
0.4273,532.0035,574.1881,83.0101,0.872802638,,,,,,,,,,,
0.4273,532.0035,574.1881,97.452,0.890256603,,,,,,,,,,,
0.4273,532.0035,574.1881,104.1585,0.899880104,,,,,,,,,,,
0.4273,532.0035,574.1881,107.597,0.905144171,,,,,,,,,,,
0.4273,532.0035,574.1881,154.9268,0.936372645,,,,,,,,,,,
0.4273,532.0035,574.1881,160.9761,0.915390487,,,,,,,,,,,
0.4273,532.0035,574.1881,194.0026,0.472371081,,,,,,,,,,,
0.4273,532.0035,574.1881,199.4684,0.234432931,,,,,,,,,,,
0.4273,532.0035,574.1881,199.9801,0.217963791,,,,,,,,,,,
0.4273,532.0035,591.8038,70.4817,0.899487096,,,,,,,,,,,
0.4273,532.0035,591.8038,83.0101,0.909926536,,,,,,,,,,,
0.4273,532.0035,591.8038,97.452,0.927314501,,,,,,,,,,,
0.4273,532.0035,591.8038,104.1585,0.93688681,,,,,,,,,,,
0.4273,532.0035,591.8038,107.597,0.941900377,,,,,,,,,,,
0.4273,532.0035,591.8038,154.9268,0.928387513,,,,,,,,,,,
0.4273,532.0035,591.8038,160.9761,0.892095091,,,,,,,,,,,
0.4273,532.0035,591.8038,194.0026,0.219864584,,,,,,,,,,,
0.4273,532.0035,591.8038,199.4684,0.482373789,,,,,,,,,,,
0.4273,532.0035,591.8038,199.9801,0.504660418,,,,,,,,,,,
0.4273,532.0035,594.9041,70.4817,0.906000208,,,,,,,,,,,
0.4273,532.0035,594.9041,83.0101,0.916479896,,,,,,,,,,,
0.4273,532.0035,594.9041,97.452,0.934012871,,,,,,,,,,,
0.4273,532.0035,594.9041,104.1585,0.943468394,,,,,,,,,,,
0.4273,532.0035,594.9041,107.597,0.948345143,,,,,,,,,,,
0.4273,532.0035,594.9041,154.9268,0.922963956,,,,,,,,,,,
0.4273,532.0035,594.9041,160.9761,0.882026457,,,,,,,,,,,
0.4273,532.0035,594.9041,194.0026,0.326668271,,,,,,,,,,,
0.4273,532.0035,594.9041,199.4684,0.577088221,,,,,,,,,,,
0.4273,532.0035,594.9041,199.9801,0.595677373,,,,,,,,,,,
0.4273,532.0035,596.1558,70.4817,0.908586866,,,,,,,,,,,
0.4273,532.0035,596.1558,83.0101,0.919119269,,,,,,,,,,,
0.4273,532.0035,596.1558,97.452,0.93670335,,,,,,,,,,,
0.4273,532.0035,596.1558,104.1585,0.946092752,,,,,,,,,,,
0.4273,532.0035,596.1558,107.597,0.950904333,,,,,,,,,,,
0.4273,532.0035,596.1558,154.9268,0.920204585,,,,,,,,,,,
0.4273,532.0035,596.1558,160.9761,0.877076478,,,,,,,,,,,
0.4273,532.0035,596.1558,194.0026,0.372943986,,,,,,,,,,,
0.4273,532.0035,596.1558,199.4684,0.610764508,,,,,,,,,,,
0.4273,532.0035,596.1558,199.9801,0.627792286,,,,,,,,,,,
0.4273,532.0035,608.3169,70.4817,0.932424414,,,,,,,,,,,
0.4273,532.0035,608.3169,83.0101,0.944005654,,,,,,,,,,,
0.4273,532.0035,608.3169,97.452,0.961385709,,,,,,,,,,,
0.4273,532.0035,608.3169,104.1585,0.969468946,,,,,,,,,,,
0.4273,532.0035,608.3169,107.597,0.973206932,,,,,,,,,,,
0.4273,532.0035,608.3169,154.9268,0.865922756,,,,,,,,,,,
0.4273,532.0035,608.3169,160.9761,0.780876151,,,,,,,,,,,
0.4273,532.0035,608.3169,194.0026,0.713104376,,,,,,,,,,,
0.4273,532.0035,608.3169,199.4684,0.816403932,,,,,,,,,,,
0.4273,532.0035,608.3169,199.9801,0.823165582,,,,,,,,,,,
0.4273,532.0035,609.9244,70.4817,0.935395725,,,,,,,,,,,
0.4273,532.0035,609.9244,83.0101,0.947121269,,,,,,,,,,,
0.4273,532.0035,609.9244,97.452,0.96432952,,,,,,,,,,,
0.4273,532.0035,609.9244,104.1585,0.972120269,,,,,,,,,,,
0.4273,532.0035,609.9244,107.597,0.975642648,,,,,,,,,,,
0.4273,532.0035,609.9244,154.9268,0.852897398,,,,,,,,,,,
0.4273,532.0035,609.9244,160.9761,0.757276281,,,,,,,,,,,
0.4273,532.0035,609.9244,194.0026,0.739747239,,,,,,,,,,,
0.4273,532.0035,609.9244,199.4684,0.831720804,,,,,,,,,,,
